StateCode,Sex,BirthYear,CharacterName,NumOccurences
SC,F,2017,Ashley,20
SC,F,2018,Madison,130
SC,F,2018,Taylor,58
SC,F,2018,Allison,36
SC,F,2018,Lauren,30
SC,F,2018,Morgan,25
SC,F,2018,Ashley,23
SC,F,2018,Alexis,22
SC,F,2019,Madison,118
SC,F,2019,Allison,48
SC,F,2019,Taylor,48
SC,F,2019,Morgan,31
SC,F,2019,Lauren,29
SC,F,2019,Alexis,18
SC,F,2019,Ashley,16
SC,F,2020,Madison,101
SC,F,2020,Allison,47
SC,F,2020,Taylor,34
SC,F,2020,Lauren,24
SC,F,2020,Alexis,16
SC,F,2020,Morgan,16
SC,F,2020,Ashley,15
SC,M,1912,Tracy,5
SC,M,1913,Terry,5
SC,M,1914,Madison,7
SC,M,1914,Morgan,5
SC,M,1915,Morgan,6
SC,M,1915,Ashley,5
SC,M,1915,Taylor,5
SC,M,1916,Madison,11
SC,M,1916,Morgan,6
SC,M,1916,Tracy,6
SC,M,1916,Taylor,5
SC,M,1917,Madison,7
SC,M,1917,Tracy,5
SC,M,1918,Madison,5
SC,M,1918,Morgan,5
SC,M,1919,Madison,5
SC,M,1920,Morgan,9
SC,M,1920,Ashley,6
SC,M,1920,Terry,5
SC,M,1921,Morgan,5
SC,M,1922,Morgan,8
SC,M,1922,Madison,7
SC,M,1922,Tracy,6
SC,M,1923,Morgan,5
SC,M,1924,Madison,5
SC,M,1925,Morgan,5
SC,M,1927,Morgan,7
SC,M,1930,Taylor,5
SC,M,1932,Tracy,5
SC,M,1933,Terry,6
SC,M,1934,Tracy,8
SC,M,1934,Terry,7
SC,M,1934,Morgan,5
SC,M,1935,Terry,10
SC,M,1936,Terry,10
SC,M,1936,Tracy,6
SC,M,1936,Morgan,5
SC,M,1937,Terry,12
SC,M,1937,Ashley,5
SC,M,1938,Terry,14
SC,M,1938,Tracy,6
SC,M,1939,Terry,11
SC,M,1939,Madison,6
SC,M,1940,Terry,20
SC,M,1940,Tracy,7
SC,M,1940,Ashley,6
SC,M,1941,Terry,19
SC,M,1942,Terry,23
SC,M,1943,Terry,43
SC,M,1943,Tracy,10
SC,M,1943,Morgan,6
SC,M,1944,Terry,50
SC,M,1944,Madison,5
SC,M,1945,Terry,52
SC,M,1945,Morgan,7
SC,M,1946,Terry,90
SC,M,1946,Tracy,9
SC,M,1946,Ashley,6
SC,M,1947,Terry,124
SC,M,1947,Morgan,5
SC,M,1948,Terry,131
SC,M,1948,Madison,6
SC,M,1948,Ashley,5
SC,M,1949,Terry,174
SC,M,1949,Tracy,12
SC,M,1950,Terry,140
SC,M,1951,Terry,163
SC,M,1951,Tracy,8
SC,M,1952,Terry,193
SC,M,1952,Tracy,7
SC,M,1953,Terry,232
SC,M,1953,Allison,5
SC,M,1953,Morgan,5
SC,M,1954,Terry,285
SC,M,1954,Tracy,6
SC,M,1954,Morgan,5
SC,M,1955,Terry,246
SC,M,1955,Tracy,6
SC,M,1956,Terry,298
SC,M,1956,Tracy,11
SC,M,1956,Ashley,6
SC,M,1956,Morgan,5
SC,M,1957,Terry,290
SC,M,1957,Tracy,9
SC,M,1957,Ashley,5
SC,M,1957,Morgan,5
SC,M,1958,Terry,301
SC,M,1958,Tracy,12
SC,M,1958,Ashley,5
SC,M,1959,Terry,269
SC,M,1959,Tracy,16
SC,M,1959,Morgan,5
SC,M,1960,Terry,264
SC,M,1960,Tracy,24
SC,M,1960,Shannon,6
SC,M,1961,Terry,264
SC,M,1961,Tracy,44
SC,M,1961,Ashley,5
SC,M,1962,Terry,283
SC,M,1962,Tracy,40
SC,M,1962,Ashley,9
SC,M,1962,Shannon,9
SC,M,1963,Terry,270
SC,M,1963,Tracy,37
SC,M,1963,Shannon,5
SC,M,1964,Terry,250
SC,M,1964,Tracy,45
SC,M,1964,Shannon,11
SC,M,1965,Terry,201
SC,M,1965,Tracy,62
SC,M,1965,Shannon,10
SC,M,1965,Ashley,6
SC,M,1966,Terry,181
SC,M,1966,Tracy,79
SC,M,1966,Shannon,19
SC,M,1966,Ashley,15
SC,M,1967,Terry,155
SC,M,1967,Tracy,84
SC,M,1967,Shannon,15
SC,M,1967,Ashley,10
SC,M,1968,Terry,136
SC,M,1968,Tracy,59
SC,M,1968,Shannon,28
SC,M,1968,Ashley,7
SC,M,1969,Terry,163
SC,M,1969,Tracy,64
SC,M,1969,Shannon,26
SC,M,1969,Ashley,9
SC,M,1969,Morgan,5
SC,M,1970,Terry,134
SC,M,1970,Tracy,60
SC,M,1970,Shannon,26
SC,M,1970,Ashley,14
SC,M,1971,Terry,156
SC,M,1971,Shannon,53
SC,M,1971,Tracy,47
SC,M,1971,Ashley,18
SC,M,1972,Terry,119
SC,M,1972,Tracy,67
SC,M,1972,Shannon,54
SC,M,1972,Ashley,17
SC,M,1973,Terry,107
SC,M,1973,Shannon,64
SC,M,1973,Tracy,52
SC,M,1973,Ashley,27
SC,M,1974,Terry,95
SC,M,1974,Shannon,59
SC,M,1974,Tracy,49
SC,M,1974,Ashley,26
SC,M,1974,Morgan,7
SC,M,1975,Terry,90
SC,M,1975,Shannon,55
SC,M,1975,Tracy,22
SC,M,1975,Ashley,21
SC,M,1976,Terry,98
SC,M,1976,Shannon,51
SC,M,1976,Ashley,23
SC,M,1976,Tracy,19
SC,M,1977,Terry,81
SC,M,1977,Shannon,50
SC,M,1977,Ashley,26
SC,M,1977,Tracy,17
SC,M,1978,Terry,76
SC,M,1978,Shannon,53
SC,M,1978,Ashley,27
SC,M,1978,Tracy,14
SC,M,1979,Terry,81
SC,M,1979,Shannon,38
SC,M,1979,Ashley,24
SC,M,1979,Tracy,18
SC,M,1979,Morgan,8
SC,M,1979,Alexis,5
SC,M,1980,Terry,66
SC,M,1980,Shannon,35
SC,M,1980,Ashley,25
SC,M,1980,Tracy,15
SC,M,1980,Morgan,5
SC,M,1980,Taylor,5
SC,M,1981,Shannon,49
SC,M,1981,Terry,47
SC,M,1981,Ashley,17
SC,M,1981,Morgan,11
SC,M,1981,Tracy,11
SC,M,1981,Taylor,6
SC,M,1982,Terry,61
SC,M,1982,Shannon,41
SC,M,1982,Tracy,14
SC,M,1982,Ashley,13
SC,M,1982,Taylor,9
SC,M,1982,Alexis,7
SC,M,1982,Morgan,7
SC,M,1983,Terry,53
SC,M,1983,Shannon,20
SC,M,1983,Ashley,18
SC,M,1983,Morgan,6
SC,M,1983,Taylor,6
SC,M,1983,Tracy,6
SC,M,1984,Terry,56
SC,M,1984,Shannon,21
SC,M,1984,Ashley,18
SC,M,1984,Taylor,17
SC,M,1984,Morgan,9
SC,M,1984,Tracy,9
SC,M,1985,Terry,53
SC,M,1985,Taylor,25
SC,M,1985,Ashley,16
SC,M,1985,Shannon,14
SC,M,1985,Morgan,7
SC,M,1985,Tracy,7
SC,M,1986,Terry,48
SC,M,1986,Ashley,19
SC,M,1986,Taylor,19
SC,M,1986,Tracy,10
SC,M,1986,Shannon,9
SC,M,1986,Morgan,7
SC,M,1986,Alexis,5
SC,M,1987,Terry,50
SC,M,1987,Taylor,40
SC,M,1987,Shannon,16
SC,M,1987,Morgan,13
SC,M,1987,Tracy,11
SC,M,1987,Ashley,10
SC,M,1988,Terry,52
SC,M,1988,Taylor,41
SC,M,1988,Ashley,16
SC,M,1988,Morgan,12
SC,M,1988,Shannon,12
SC,M,1988,Tracy,8
SC,M,1989,Taylor,59
SC,M,1989,Terry,56
SC,M,1989,Morgan,19
SC,M,1989,Shannon,10
SC,M,1989,Tracy,7
SC,M,1989,Ashley,5
SC,M,1990,Taylor,82
SC,M,1990,Terry,57
SC,M,1990,Morgan,13
SC,M,1990,Tracy,13
SC,M,1990,Ashley,8
SC,M,1990,Shannon,8
SC,M,1991,Taylor,104
SC,M,1991,Terry,44
SC,M,1991,Morgan,16
SC,M,1991,Tracy,11
SC,M,1991,Shannon,10
SC,M,1991,Ashley,5
SC,M,1992,Taylor,129
SC,M,1992,Terry,49
SC,M,1992,Morgan,17
SC,M,1992,Shannon,12
SC,M,1992,Ashley,8
SC,M,1992,Tracy,8
SC,M,1992,Madison,5
SC,M,1993,Taylor,112
SC,M,1993,Terry,39
SC,M,1993,Tracy,10
SC,M,1993,Shannon,9
SC,M,1993,Morgan,8
SC,M,1993,Madison,6
SC,M,1994,Taylor,98
SC,M,1994,Terry,37
SC,M,1994,Morgan,13
SC,M,1994,Ashley,7
SC,M,1994,Shannon,7
SC,M,1994,Madison,5
SC,M,1995,Taylor,58
SC,M,1995,Terry,23
SC,M,1995,Morgan,10
SC,M,1995,Madison,7
SC,M,1995,Tracy,7
SC,M,1995,Shannon,6
SC,M,1996,Taylor,76
SC,M,1996,Terry,33
SC,M,1996,Morgan,17
SC,M,1996,Madison,10
SC,M,1996,Shannon,10
SC,M,1996,Tracy,7
SC,M,1997,Taylor,51
SC,M,1997,Terry,31
SC,M,1997,Morgan,16
SC,M,1997,Ashley,6
SC,M,1997,Tracy,6
SC,M,1997,Shannon,5
SC,M,1998,Taylor,72
SC,M,1998,Terry,30
SC,M,1998,Morgan,11
SC,M,1998,Shannon,9
SC,M,1998,Alexis,8
SC,M,1998,Madison,6
SC,M,1998,Tracy,6
SC,M,1999,Taylor,47
SC,M,1999,Terry,16
SC,M,1999,Morgan,14
SC,M,1999,Madison,10
SC,M,1999,Shannon,8
SC,M,1999,Tracy,7
SC,M,2000,Taylor,40
SC,M,2000,Terry,19
SC,M,2000,Alexis,11
SC,M,2000,Morgan,11
SC,M,2000,Shannon,8
SC,M,2000,Tracy,5
SC,M,2001,Taylor,37
SC,M,2001,Terry,24
SC,M,2001,Morgan,11
SC,M,2001,Alexis,9
SC,M,2001,Shannon,5
SC,M,2002,Taylor,21
SC,M,2002,Alexis,17
SC,M,2002,Terry,17
SC,M,2002,Morgan,9
SC,M,2003,Taylor,29
SC,M,2003,Terry,27
SC,M,2003,Alexis,14
SC,M,2003,Morgan,12
SC,M,2003,Tracy,9
SC,M,2003,Ashley,5
SC,M,2003,Shannon,5
SC,M,2004,Alexis,32
SC,M,2004,Taylor,28
SC,M,2004,Terry,25
SC,M,2004,Madison,7
SC,M,2004,Morgan,7
SC,M,2004,Tracy,6
SC,M,2004,Ashley,5
SC,M,2005,Alexis,22
SC,M,2005,Terry,22
SC,M,2005,Taylor,20
SC,M,2005,Morgan,15
SC,M,2005,Madison,6
SC,M,2005,Ashley,5
SC,M,2005,Tracy,5
SC,M,2006,Taylor,31
SC,M,2006,Alexis,26
SC,M,2006,Terry,18
SC,M,2006,Morgan,13
SC,M,2006,Shannon,6
SC,M,2007,Taylor,19
SC,M,2007,Alexis,18
SC,M,2007,Morgan,14
SC,M,2007,Terry,14
SC,M,2007,Shannon,5
SC,M,2008,Taylor,33
SC,M,2008,Alexis,29
SC,M,2008,Terry,13
SC,M,2008,Morgan,6
SC,M,2009,Alexis,19
SC,M,2009,Taylor,12
SC,M,2009,Morgan,10
SC,M,2009,Terry,9
SC,M,2010,Alexis,22
SC,M,2010,Terry,18
SC,M,2010,Taylor,16
SC,M,2010,Morgan,5
SC,M,2011,Alexis,17
SC,M,2011,Terry,17
SC,M,2011,Morgan,10
SC,M,2011,Taylor,8
SC,M,2012,Alexis,16
SC,M,2012,Taylor,13
SC,M,2012,Morgan,10
SC,M,2012,Terry,7
SC,M,2012,Tracy,5
SC,M,2013,Taylor,16
SC,M,2013,Terry,13
SC,M,2013,Alexis,9
SC,M,2014,Taylor,13
SC,M,2014,Terry,10
SC,M,2014,Alexis,6
SC,M,2015,Terry,13
SC,M,2015,Alexis,10
SC,M,2015,Taylor,9
SC,M,2016,Alexis,14
SC,M,2016,Terry,13
SC,M,2016,Morgan,8
SC,M,2016,Taylor,7
SC,M,2017,Taylor,15
SC,M,2017,Alexis,5
SC,M,2017,Morgan,5
SC,M,2018,Taylor,14
SC,M,2018,Morgan,7
SC,M,2018,Terry,6
SC,M,2019,Taylor,6
SC,M,2019,Alexis,5
SC,M,2020,Taylor,12
SC,M,2020,Alexis,7
SC,M,2020,Terry,5
SD,F,1941,Terry,5
SD,F,1943,Terry,5
SD,F,1946,Terry,6
SD,F,1947,Terry,6
SD,F,1948,Terry,10
SD,F,1949,Terry,12
SD,F,1950,Terry,5
SD,F,1951,Terry,11
SD,F,1952,Terry,15
SD,F,1953,Terry,11
SD,F,1954,Terry,18
SD,F,1954,Tracy,6
SD,F,1955,Terry,19
SD,F,1955,Tracy,7
SD,F,1955,Shannon,5
SD,F,1956,Terry,13
SD,F,1956,Tracy,8
SD,F,1956,Shannon,6
SD,F,1957,Terry,23
SD,F,1957,Tracy,10
SD,F,1957,Shannon,5
SD,F,1958,Terry,19
SD,F,1958,Tracy,18
SD,F,1958,Lauren,5
SD,F,1959,Tracy,14
SD,F,1959,Terry,11
SD,F,1960,Tracy,25
SD,F,1960,Terry,9
SD,F,1960,Shannon,6
SD,F,1961,Tracy,24
SD,F,1961,Terry,10
SD,F,1961,Shannon,5
SD,F,1962,Tracy,24
SD,F,1962,Shannon,6
SD,F,1962,Terry,6
SD,F,1963,Tracy,40
SD,F,1963,Shannon,6
SD,F,1963,Terry,5
SD,F,1964,Tracy,35
SD,F,1964,Shannon,9
SD,F,1964,Terry,5
SD,F,1965,Tracy,21
SD,F,1965,Shannon,10
SD,F,1966,Tracy,27
SD,F,1966,Shannon,8
SD,F,1967,Tracy,33
SD,F,1967,Shannon,16
SD,F,1968,Tracy,37
SD,F,1968,Shannon,20
SD,F,1969,Tracy,43
SD,F,1969,Shannon,34
SD,F,1970,Tracy,39
SD,F,1970,Shannon,35
SD,F,1971,Tracy,31
SD,F,1971,Shannon,30
SD,F,1972,Shannon,35
SD,F,1972,Tracy,33
SD,F,1973,Tracy,38
SD,F,1973,Shannon,30
SD,F,1973,Allison,6
SD,F,1974,Shannon,38
SD,F,1974,Tracy,27
SD,F,1975,Shannon,27
SD,F,1975,Tracy,21
SD,F,1975,Allison,5
SD,F,1976,Shannon,44
SD,F,1976,Tracy,26
SD,F,1976,Allison,12
SD,F,1977,Shannon,38
SD,F,1977,Tracy,31
SD,F,1977,Allison,11
SD,F,1978,Shannon,40
SD,F,1978,Tracy,26
SD,F,1978,Allison,13
SD,F,1978,Ashley,5
SD,F,1979,Shannon,35
SD,F,1979,Tracy,22
SD,F,1979,Allison,8
SD,F,1979,Ashley,7
SD,F,1980,Shannon,24
SD,F,1980,Ashley,20
SD,F,1980,Tracy,18
SD,F,1980,Allison,9
SD,F,1980,Lauren,5
SD,F,1981,Ashley,23
SD,F,1981,Shannon,23
SD,F,1981,Tracy,17
SD,F,1981,Allison,15
SD,F,1981,Alexis,6
SD,F,1982,Ashley,47
SD,F,1982,Shannon,28
SD,F,1982,Tracy,23
SD,F,1982,Allison,15
SD,F,1982,Lauren,10
SD,F,1982,Alexis,6
SD,F,1983,Ashley,131
SD,F,1983,Shannon,23
SD,F,1983,Allison,17
SD,F,1983,Tracy,12
SD,F,1983,Alexis,7
SD,F,1983,Morgan,7
SD,F,1983,Lauren,5
SD,F,1984,Ashley,155
SD,F,1984,Shannon,29
SD,F,1984,Tracy,24
SD,F,1984,Lauren,16
SD,F,1984,Allison,15
SD,F,1984,Alexis,6
SD,F,1985,Ashley,164
SD,F,1985,Allison,24
SD,F,1985,Shannon,19
SD,F,1985,Tracy,13
SD,F,1985,Lauren,12
SD,F,1985,Alexis,6
SD,F,1986,Ashley,175
SD,F,1986,Allison,28
SD,F,1986,Shannon,20
SD,F,1986,Tracy,15
SD,F,1986,Lauren,10
SD,F,1986,Morgan,6
SD,F,1987,Ashley,203
SD,F,1987,Allison,29
SD,F,1987,Shannon,21
SD,F,1987,Tracy,15
SD,F,1987,Morgan,11
SD,F,1987,Lauren,9
SD,F,1987,Alexis,7
SD,F,1987,Taylor,5
SD,F,1988,Ashley,162
SD,F,1988,Allison,21
SD,F,1988,Lauren,14
SD,F,1988,Morgan,14
SD,F,1988,Shannon,8
SD,F,1988,Tracy,5
SD,F,1989,Ashley,123
SD,F,1989,Allison,18
SD,F,1989,Lauren,16
SD,F,1989,Shannon,16
SD,F,1989,Morgan,13
SD,F,1989,Alexis,6
SD,F,1989,Taylor,6
SD,F,1990,Ashley,110
SD,F,1990,Allison,32
SD,F,1990,Lauren,27
SD,F,1990,Taylor,24
SD,F,1990,Morgan,21
SD,F,1990,Alexis,12
SD,F,1990,Shannon,9
SD,F,1990,Tracy,5
SD,F,1991,Ashley,117
SD,F,1991,Taylor,40
SD,F,1991,Allison,30
SD,F,1991,Morgan,29
SD,F,1991,Lauren,22
SD,F,1991,Alexis,14
SD,F,1991,Shannon,14
SD,F,1991,Tracy,7
SD,F,1991,Madison,5
SD,F,1992,Ashley,109
SD,F,1992,Taylor,48
SD,F,1992,Morgan,46
SD,F,1992,Allison,29
SD,F,1992,Lauren,26
SD,F,1992,Alexis,22
SD,F,1992,Shannon,13
SD,F,1993,Ashley,105
SD,F,1993,Taylor,87
SD,F,1993,Morgan,32
SD,F,1993,Alexis,26
SD,F,1993,Allison,24
SD,F,1993,Lauren,16
SD,F,1993,Madison,12
SD,F,1993,Shannon,11
SD,F,1994,Ashley,89
SD,F,1994,Taylor,78
SD,F,1994,Morgan,50
SD,F,1994,Alexis,39
SD,F,1994,Allison,25
SD,F,1994,Lauren,22
SD,F,1994,Shannon,15
SD,F,1994,Madison,13
SD,F,1994,Tracy,6
SD,F,1995,Ashley,77
SD,F,1995,Taylor,74
SD,F,1995,Morgan,60
SD,F,1995,Alexis,38
SD,F,1995,Allison,31
SD,F,1995,Madison,27
SD,F,1995,Lauren,14
SD,F,1995,Shannon,11
SD,F,1996,Ashley,65
SD,F,1996,Taylor,62
SD,F,1996,Morgan,51
SD,F,1996,Alexis,38
SD,F,1996,Madison,34
SD,F,1996,Allison,31
SD,F,1996,Lauren,23
SD,F,1996,Shannon,5
SD,F,1997,Taylor,70
SD,F,1997,Ashley,60
SD,F,1997,Morgan,56
SD,F,1997,Alexis,49
SD,F,1997,Madison,49
SD,F,1997,Allison,31
SD,F,1997,Lauren,25
SD,F,1997,Shannon,11
SD,F,1998,Taylor,66
SD,F,1998,Madison,61
SD,F,1998,Morgan,52
SD,F,1998,Alexis,50
SD,F,1998,Ashley,48
SD,F,1998,Allison,33
SD,F,1998,Lauren,27
SD,F,1998,Shannon,9
SD,F,1999,Alexis,74
SD,F,1999,Madison,65
SD,F,1999,Taylor,62
SD,F,1999,Ashley,51
SD,F,1999,Morgan,42
SD,F,1999,Lauren,32
SD,F,1999,Allison,22
SD,F,1999,Shannon,5
SD,F,2000,Morgan,65
SD,F,2000,Taylor,60
SD,F,2000,Madison,54
SD,F,2000,Ashley,48
SD,F,2000,Alexis,40
SD,F,2000,Lauren,31
SD,F,2000,Allison,27
SD,F,2000,Shannon,7
SD,F,2001,Madison,68
SD,F,2001,Taylor,57
SD,F,2001,Morgan,51
SD,F,2001,Alexis,47
SD,F,2001,Ashley,35
SD,F,2001,Lauren,24
SD,F,2001,Allison,17
SD,F,2002,Morgan,52
SD,F,2002,Madison,50
SD,F,2002,Alexis,44
SD,F,2002,Taylor,42
SD,F,2002,Allison,33
SD,F,2002,Ashley,25
SD,F,2002,Lauren,25
SD,F,2002,Shannon,6
SD,F,2003,Madison,58
SD,F,2003,Taylor,53
SD,F,2003,Alexis,52
SD,F,2003,Morgan,31
SD,F,2003,Ashley,29
SD,F,2003,Lauren,23
SD,F,2003,Allison,22
SD,F,2004,Madison,81
SD,F,2004,Alexis,41
SD,F,2004,Morgan,41
SD,F,2004,Taylor,37
SD,F,2004,Lauren,27
SD,F,2004,Allison,26
SD,F,2004,Ashley,14
SD,F,2005,Madison,60
SD,F,2005,Alexis,49
SD,F,2005,Taylor,43
SD,F,2005,Morgan,32
SD,F,2005,Lauren,27
SD,F,2005,Allison,23
SD,F,2005,Ashley,20
SD,F,2006,Madison,52
SD,F,2006,Alexis,41
SD,F,2006,Taylor,39
SD,F,2006,Morgan,28
SD,F,2006,Lauren,24
SD,F,2006,Allison,21
SD,F,2006,Ashley,14
SD,F,2007,Madison,48
SD,F,2007,Taylor,36
SD,F,2007,Alexis,35
SD,F,2007,Ashley,20
SD,F,2007,Morgan,20
SD,F,2007,Allison,16
SD,F,2007,Lauren,15
SD,F,2008,Alexis,48
SD,F,2008,Madison,38
SD,F,2008,Taylor,28
SD,F,2008,Lauren,20
SD,F,2008,Morgan,19
SD,F,2008,Allison,14
SD,F,2008,Ashley,12
SD,F,2009,Alexis,49
SD,F,2009,Madison,42
SD,F,2009,Taylor,34
SD,F,2009,Lauren,23
SD,F,2009,Morgan,19
SD,F,2009,Ashley,16
SD,F,2009,Allison,11
SD,F,2010,Alexis,34
SD,F,2010,Taylor,27
SD,F,2010,Madison,24
SD,F,2010,Allison,19
SD,F,2010,Morgan,19
SD,F,2010,Lauren,13
SD,F,2010,Ashley,9
SD,F,2011,Alexis,26
SD,F,2011,Madison,24
SD,F,2011,Taylor,20
SD,F,2011,Allison,16
SD,F,2011,Morgan,16
SD,F,2011,Lauren,15
SD,F,2011,Ashley,11
SD,F,2012,Alexis,22
SD,F,2012,Taylor,20
SD,F,2012,Lauren,19
SD,F,2012,Madison,19
SD,F,2012,Allison,17
SD,F,2012,Ashley,11
SD,F,2012,Morgan,11
SD,F,2013,Alexis,34
SD,F,2013,Madison,23
SD,F,2013,Morgan,18
SD,F,2013,Lauren,17
SD,F,2013,Taylor,17
SD,F,2013,Allison,12
SD,F,2013,Ashley,5
SD,F,2014,Madison,24
SD,F,2014,Morgan,18
SD,F,2014,Allison,16
SD,F,2014,Lauren,14
SD,F,2014,Taylor,13
SD,F,2014,Alexis,9
SD,F,2014,Ashley,6
SD,F,2015,Madison,25
SD,F,2015,Alexis,18
SD,F,2015,Taylor,18
SD,F,2015,Lauren,15
SD,F,2015,Allison,12
SD,F,2015,Morgan,11
SD,F,2015,Ashley,5
SD,F,2016,Madison,25
SD,F,2016,Alexis,13
SD,F,2016,Lauren,13
SD,F,2016,Taylor,10
SD,F,2016,Allison,8
SD,F,2016,Morgan,8
SD,F,2016,Ashley,7
SD,F,2017,Alexis,10
SD,F,2017,Madison,10
SD,F,2017,Taylor,10
SD,F,2017,Lauren,9
SD,F,2017,Morgan,6
SD,F,2017,Allison,5
SD,F,2018,Lauren,10
SD,F,2018,Morgan,10
SD,F,2018,Allison,7
SD,F,2018,Taylor,7
SD,F,2018,Madison,6
SD,F,2018,Ashley,5
SD,F,2019,Madison,12
SD,F,2019,Allison,8
SD,F,2019,Taylor,8
SD,F,2019,Alexis,5
SD,F,2019,Ashley,5
SD,F,2019,Lauren,5
SD,F,2020,Madison,13
SD,F,2020,Alexis,8
SD,F,2020,Lauren,6
SD,F,2020,Morgan,6
SD,F,2020,Allison,5
SD,M,1930,Terry,5
SD,M,1933,Terry,6
SD,M,1935,Terry,11
SD,M,1936,Terry,22
SD,M,1937,Terry,15
SD,M,1937,Lauren,5
SD,M,1938,Terry,31
SD,M,1939,Terry,27
SD,M,1940,Terry,29
SD,M,1941,Terry,35
SD,M,1942,Terry,35
SD,M,1943,Terry,47
SD,M,1944,Terry,42
SD,M,1944,Lauren,6
SD,M,1945,Terry,67
SD,M,1946,Terry,73
SD,M,1947,Terry,91
SD,M,1948,Terry,90
SD,M,1949,Terry,126
SD,M,1950,Terry,105
SD,M,1951,Terry,113
SD,M,1951,Lauren,7
SD,M,1952,Terry,130
SD,M,1953,Terry,99
SD,M,1954,Terry,101
SD,M,1954,Tracy,7
SD,M,1955,Terry,129
SD,M,1956,Terry,122
SD,M,1957,Terry,106
SD,M,1958,Terry,88
SD,M,1958,Tracy,6
SD,M,1959,Terry,89
SD,M,1960,Terry,79
SD,M,1960,Tracy,13
SD,M,1961,Terry,91
SD,M,1961,Tracy,9
SD,M,1962,Terry,89
SD,M,1962,Tracy,13
SD,M,1962,Shannon,5
SD,M,1963,Terry,88
SD,M,1963,Tracy,14
SD,M,1964,Terry,68
SD,M,1964,Tracy,15
SD,M,1964,Shannon,8
SD,M,1965,Terry,54
SD,M,1965,Shannon,10
SD,M,1965,Tracy,9
SD,M,1966,Terry,53
SD,M,1966,Tracy,16
SD,M,1966,Shannon,8
SD,M,1967,Terry,47
SD,M,1967,Tracy,16
SD,M,1967,Shannon,6
SD,M,1968,Terry,36
SD,M,1968,Shannon,11
SD,M,1968,Tracy,9
SD,M,1969,Terry,24
SD,M,1969,Shannon,18
SD,M,1969,Tracy,7
SD,M,1970,Terry,34
SD,M,1970,Shannon,17
SD,M,1970,Tracy,6
SD,M,1971,Terry,35
SD,M,1971,Shannon,19
SD,M,1971,Tracy,10
SD,M,1972,Terry,20
SD,M,1972,Tracy,17
SD,M,1972,Shannon,13
SD,M,1973,Terry,19
SD,M,1973,Shannon,16
SD,M,1973,Tracy,12
SD,M,1974,Shannon,16
SD,M,1974,Terry,15
SD,M,1974,Tracy,8
SD,M,1975,Terry,17
SD,M,1975,Shannon,15
SD,M,1975,Tracy,11
SD,M,1976,Terry,23
SD,M,1976,Shannon,12
SD,M,1977,Terry,16
SD,M,1977,Shannon,7
SD,M,1978,Terry,12
SD,M,1978,Shannon,7
SD,M,1978,Tracy,5
SD,M,1979,Terry,9
SD,M,1979,Shannon,5
SD,M,1980,Terry,13
SD,M,1980,Taylor,6
SD,M,1981,Terry,11
SD,M,1981,Shannon,5
SD,M,1982,Terry,7
SD,M,1983,Terry,12
SD,M,1983,Morgan,5
SD,M,1984,Terry,6
SD,M,1984,Taylor,5
SD,M,1985,Terry,10
SD,M,1985,Taylor,6
SD,M,1986,Terry,9
SD,M,1986,Taylor,7
SD,M,1987,Taylor,17
SD,M,1987,Terry,5
SD,M,1988,Taylor,21
SD,M,1988,Morgan,9
SD,M,1989,Taylor,18
SD,M,1989,Terry,5
SD,M,1990,Taylor,45
SD,M,1991,Taylor,48
SD,M,1992,Taylor,54
SD,M,1992,Morgan,6
SD,M,1993,Taylor,42
SD,M,1993,Morgan,5
SD,M,1994,Taylor,49
SD,M,1995,Taylor,34
SD,M,1995,Morgan,6
SD,M,1996,Taylor,32
SD,M,1996,Morgan,11
SD,M,1997,Taylor,30
SD,M,1997,Morgan,6
SD,M,1998,Taylor,21
SD,M,1999,Taylor,18
SD,M,1999,Morgan,5
SD,M,2000,Taylor,16
SD,M,2001,Taylor,19
SD,M,2001,Morgan,5
SD,M,2002,Taylor,8
SD,M,2003,Taylor,10
SD,M,2004,Taylor,11
SD,M,2004,Morgan,6
SD,M,2005,Taylor,11
SD,M,2006,Taylor,12
SD,M,2007,Taylor,10
SD,M,2007,Morgan,5
SD,M,2008,Morgan,5
SD,M,2009,Morgan,7
SD,M,2014,Morgan,5
SD,M,2014,Taylor,5
SD,M,2019,Morgan,5
TN,F,1935,Terry,6
TN,F,1936,Terry,5
TN,F,1937,Terry,8
TN,F,1938,Terry,5
TN,F,1939,Terry,6
TN,F,1940,Terry,10
TN,F,1941,Terry,6
TN,F,1942,Terry,9
TN,F,1942,Shannon,5
TN,F,1943,Terry,12
TN,F,1944,Terry,14
TN,F,1945,Terry,16
TN,F,1946,Terry,27
TN,F,1947,Terry,21
TN,F,1947,Shannon,5
TN,F,1948,Terry,19
TN,F,1949,Terry,29
TN,F,1949,Shannon,5
TN,F,1950,Terry,47
TN,F,1950,Shannon,11
TN,F,1951,Terry,47
TN,F,1951,Shannon,9
TN,F,1952,Terry,41
TN,F,1952,Lauren,5
TN,F,1953,Terry,50
TN,F,1953,Shannon,6
TN,F,1954,Terry,98
TN,F,1954,Tracy,10
TN,F,1954,Shannon,9
TN,F,1954,Lauren,5
TN,F,1955,Terry,123
TN,F,1955,Shannon,12
TN,F,1955,Tracy,5
TN,F,1956,Terry,117
TN,F,1956,Shannon,12
TN,F,1956,Tracy,11
TN,F,1956,Allison,5
TN,F,1956,Lauren,5
