FIPS,State,county,Cpub2023,Cpub2018,Lpopdens2021,age,Lhisp2021,Lblack2021,SES21
28143,MS,Tunica,0,1,2.20470797232076,33,1.029619417181158,4.390738575275903,-0.9830235506583104
28145,MS,Union,1,1,3.285512266506343,38.6,1.7047480922384253,2.8094026953624978,-0.7990485341012569
28147,MS,Walthall,1,1,2.6636256659242417,39,1.1939224684724346,3.8044377947482086,-1.347074026949422
28149,MS,Warren,1,1,3.3733836979681295,40.1,1.1314021114911006,3.910021002757473,0.01354675262948043
28151,MS,Washington,2,2,3.184828901824882,37.4,0.9932517730102834,4.290459441148391,-1.2375506437111885
28153,MS,Wayne,1,1,2.3426355637297043,39.5,1.5260563034950492,3.676300671907076,-1.2864526692789695
28155,MS,Webster,1,1,2.3091838974850707,39.9,0.9162907318741552,3.005682604407159,-0.34129860532630285
28157,MS,Wilkinson,1,1,1.7728186421140184,38.9,0.6931471805599453,4.249922794040544,-1.7078101895512732
28159,MS,Winston,1,1,2.509120612757136,41.9,0.8754687373538999,3.8753590210565543,-1.0545355652782635
28161,MS,Yalobusha,2,2,2.381123542647377,43.5,1.0986122886681098,3.653252276470785,-1.282750124977082
28163,MS,Yazoo,1,1,2.529036678397579,36.4,1.8082887711792657,4.092676505121403,-1.6945700332077442
29001,MO,Adair,1,1,2.9003747076109385,28.1,1.308332819650179,1.589235205116581,0.33474924057017774
29003,MO,Andrew,1,1,2.830085345425804,41.4,1.2809338454620642,0.7419373447293773,0.747744796121381
29005,MO,Atchison,2,3,1.5535415091157687,47.9,0.9555114450274363,0.26236426446749106,0.04705512635421552
29007,MO,Audrain,2,2,2.706436040703238,40,1.4586150226995167,1.824549292051046,-0.7681374945033205
29009,MO,Barry,3,3,2.8856937005587007,43.1,2.3702437414678603,0.26236426446749106,-0.6054777281974549
29011,MO,Barton,2,2,2.1492141017100246,40.9,1.3862943611198906,0.09531017980432492,-0.4597652230788188
29013,MO,Bates,1,2,2.1164211392562176,41.1,1.2809338454620642,1.0647107369924282,-0.5287119363955682
29015,MO,Benton,3,3,2.3913703927990255,53.7,1.1314021114911006,0.4700036292457356,-0.8459787930934817
29017,MO,Bollinger,1,1,2.039475699716463,45.3,0.9555114450274363,0.4054651081081644,-0.8940419102522016
29019,MO,Boone,3,3,4.632615412571473,31.9,1.5260563034950492,2.302585092994046,1.4201520149463405
29021,MO,Buchanan,1,2,4.388930694380702,38.4,2.0412203288596382,1.8082887711792657,0.02252132268607065
29023,MO,Butler,1,1,3.1933580006715214,40.4,1.1939224684724346,1.916922612182061,-0.950473887172674
29025,MO,Caldwell,1,2,2.1926185907504414,42.2,1.2809338454620642,0.4054651081081644,-0.4086481261956345
29027,MO,Callaway,1,1,3.056489191439492,39.2,1.1631508098056809,1.6094379124341005,0.6078437529492176
29029,MO,Camden,2,1,3.1969018818065633,52.1,1.3862943611198906,0.5877866649021191,0.4791634487795908
29031,MO,Cape Girardeau,2,2,3.996253123011376,36.7,1.252762968495368,2.128231705849268,0.7646272963052685
29033,MO,Carroll,3,3,1.74297420011055,43.7,0.9932517730102834,0.7419373447293773,0.0988985846095954
29035,MO,Carter,1,1,1.6232338824864148,45.6,1.4816045409242156,0.09531017980432492,-0.7344107996713579
29037,MO,Cass,4,3,4.09098574797669,39.9,1.7404661748405046,1.62924053973028,1.0135293842372874
29039,MO,Cedar,3,3,2.4834476034889463,44.6,1.1939224684724346,0.1823215567939546,-0.9463650399315257
29041,MO,Chariton,1,2,1.5565417887547957,45.7,0.6418538861723947,1.2237754316221157,0.19408702635940664
29043,MO,Christian,1,2,4.1132134150365705,39.3,1.4586150226995167,0.5306282510621704,1.158597876623202
29045,MO,Clark,1,1,1.794383281945816,42.8,0.5877866649021191,0.09531017980432492,-0.8069646116312019
29047,MO,Clay,3,2,5.469413767897353,37.4,2.0918640616783932,1.9459101490553132,1.3226230956562888
29049,MO,Clinton,1,1,3.007313289613258,41,1.2237754316221157,0.7884573603642703,0.7405367445027209
29051,MO,Cole,1,1,4.329729038685065,39.1,1.3862943611198906,2.5416019934645457,1.122593715281981
29053,MO,Cooper,1,1,2.5495395300618195,38.3,1.0986122886681098,1.916922612182061,0.16179802380685715
29055,MO,Crawford,2,2,2.5684673885295117,42,1.1631508098056809,0.4054651081081644,-1.2537922763224925
29057,MO,Dade,1,1,1.914573234763016,46.4,1.1939224684724346,0.3364722366212129,-0.7713981798832497
29059,MO,Dallas,1,1,2.5690116080741383,41.8,1.1631508098056809,0,-1.0557086628488646
29061,MO,Daviess,1,2,1.904759772038056,40.4,0.9555114450274363,0.4700036292457356,-0.3468365439028013
29063,MO,DeKalb,2,2,2.4469749508493246,41.3,1.308332819650179,2.2407096892759584,-0.16555081652239856
29065,MO,Dent,1,1,2.1357704890548685,44.2,1.0647107369924282,0.4054651081081644,-0.8695315998133043
29067,MO,Douglas,1,1,1.8865777407517903,47.2,0.9555114450274363,0.26236426446749106,-0.9320059912361124
29069,MO,Dunklin,1,1,3.0527890787958283,39.2,2.0794415416798357,2.4336133554004498,-1.3270538680420128
29071,MO,Franklin,2,3,3.79059035249205,40.7,1.0647107369924282,0.5877866649021191,0.3868499046124536
29073,MO,Gasconade,2,3,2.473743280558122,47.1,0.5877866649021191,0.5306282510621704,-0.19124049008363975
29075,MO,Gentry,2,2,1.773708307627753,39.9,1.029619417181158,0.26236426446749106,-0.6099458413632179
29077,MO,Greene,3,3,5.136339392106102,36.3,1.6094379124341005,1.3609765531356006,0.5116510161830644
29079,MO,Grundy,1,1,2.274910030123713,40.6,1.252762968495368,0.3364722366212129,-0.824499839237549
29081,MO,Harrison,1,1,1.681556838604486,42.1,1.2809338454620642,0.5877866649021191,-0.35851029346193586
29083,MO,Henry,3,3,2.5287528309589686,44.4,1.308332819650179,0.6931471805599453,-0.4197442759937718
29085,MO,Hickory,1,1,2.1865497086514374,54.8,1.0986122886681098,0,-1.7199099319790632
29087,MO,Holt,1,1,1.509765328321333,48,0.9162907318741552,0.8754687373538999,0.426183091265396
29089,MO,Howard,2,2,2.2310650361226423,38.5,1.029619417181158,1.824549292051046,0.22242506042862664
29091,MO,Howell,2,3,2.8641504271414218,41.1,1.1939224684724346,0.3364722366212129,-0.6060404433099249
29093,MO,Iron,1,1,2.0435854878079525,45.1,1.0647107369924282,0.4054651081081644,-1.1486627903819566
29095,MO,Jackson,10,10,6.1043373668551695,36.9,2.341805806147327,3.1654750481410856,0.7554677707218875
29097,MO,Jasper,3,4,4.31066811330617,36.4,2.2407096892759584,1.029619417181158,-0.03611030039758345
29099,MO,Jefferson,2,1,4.8851283222419175,39.9,1.1314021114911006,0.6418538861723947,0.747758611817629
29101,MO,Johnson,2,3,3.257028116062939,30.7,1.7749523509116738,1.4586150226995167,0.676672325616099
29103,MO,Knox,1,1,1.356123905937129,43.5,0.6931471805599453,0.4054651081081644,-1.194036806202513
29105,MO,Laclede,1,1,2.946930975229282,39.4,1.2809338454620642,0.4054651081081644,-0.5591527315759626
29107,MO,Lafayette,5,5,3.0348554196232693,41.9,1.4350845252893227,1.2237754316221157,0.5840570436807022
29109,MO,Lawrence,2,2,3.2187656665625823,38.8,2.186051276738094,0.09531017980432492,-0.7631616044192653
29111,MO,Lewis,1,1,2.1496987866470447,40.9,0.6931471805599453,1.5260563034950492,-0.8600827488161981
29113,MO,Lincoln,3,3,3.594035113588967,37.5,1.2809338454620642,1.0986122886681098,0.7166797531062317
29115,MO,Linn,1,1,2.132127210201415,41.8,1.308332819650179,0.5306282510621704,-0.06368364947041326
29117,MO,Livingston,1,1,2.4642443519771677,39.1,1.0986122886681098,1.308332819650179,-0.0782225728461845
29119,MO,McDonald,1,5,2.870561441736282,38.4,2.5257286443082556,1.0647107369924282,-1.7034796324333956
29121,MO,Macon,1,1,2.1083550374396074,43.5,0.9555114450274363,0.9932517730102834,-0.2556808624121534
29123,MO,Madison,1,1,2.37717181707207,41.4,1.1939224684724346,0.5877866649021191,-0.532438350174198
29125,MO,Maries,1,3,1.9687504245064276,45.4,0.9162907318741552,0.26236426446749106,-0.5676278609370152
29127,MO,Marion,3,4,3.251240462073562,39.2,1.0647107369924282,1.6863989535702288,0.31034702275466314
29129,MO,Mercer,1,1,1.3915426755103997,41.2,1.33500106673234,0.3364722366212129,-0.05801349722827728
29131,MO,Miller,1,1,2.8248294022790756,40.3,1.0986122886681098,0.5877866649021191,-0.25858169175725265
29133,MO,Mississippi,2,2,2.5403695473730483,40.8,1.2237754316221157,3.214867803470662,-1.4391472988196117
29135,MO,Moniteau,2,2,2.7403856680729106,37.6,1.8082887711792657,1.5040773967762742,-0.4361506879173787
29137,MO,Monroe,1,1,1.788335420679709,46.2,0.9932517730102834,1.410986973710262,-0.5422832128465891
29139,MO,Montgomery,2,1,2.211807414807294,43.8,1.1631508098056809,0.9555114450274363,-0.3774977224087976
29141,MO,Morgan,2,2,2.648415991811861,46.1,1.2237754316221157,0.6931471805599453,-1.5327855027788415
29143,MO,New Madrid,1,1,2.3256195246354774,41.7,1.0986122886681098,2.6461747973841225,-1.121772180596954
29145,MO,Newton,4,3,3.614449478914403,39.9,1.9021075263969205,0.7419373447293773,0.00615172303075947
29147,MO,Nodaway,4,4,2.350158204438518,29.9,1.029619417181158,1.308332819650179,0.18964994369748644
29149,MO,Oregon,1,1,1.6745917736424183,44.9,1.0647107369924282,0.09531017980432492,-1.5176819070204206
29151,MO,Osage,1,1,2.2424719028103084,41.1,0.6418538861723947,0.1823215567939546,0.3155813584672439
29153,MO,Ozark,1,1,1.6917699885144253,51.8,1.029619417181158,0.09531017980432492,-1.6467985353312096
29155,MO,Pemiscot,1,1,2.5644819943936255,38,1.33500106673234,3.310543013394025,-1.87924105609512
29157,MO,Perry,1,1,2.78238261088265,40.9,1.1939224684724346,0.4054651081081644,-0.31744539493131213
29159,MO,Pettis,1,1,3.2247118086652287,38,2.302585092994046,1.2809338454620642,-0.4398238294669528
29161,MO,Phelps,1,1,3.2805227445635134,35.8,1.308332819650179,1.0986122886681098,0.30673661100383093
29163,MO,Pike,4,4,2.4140626423532834,38.7,1.1939224684724346,2.028148247292285,-0.4615326077871932
29165,MO,Platte,3,3,4.567051087589043,38.5,2.0149030205422647,2.0014800002101243,2.160912410529659
29167,MO,Polk,2,2,2.993565126654124,38.2,1.308332819650179,0.8329091229351039,-0.07087385035897822
29169,MO,Pulaski,1,1,3.6487966649960666,28.1,2.517696472610991,2.4423470353692043,0.7637466583889421
29171,MO,Putnam,1,1,1.5048605806505175,46,1.2237754316221157,0.26236426446749106,-0.3192020269591137
29173,MO,Ralls,1,1,2.2228729838867216,45,0.6931471805599453,1.0647107369924282,-0.4184799814108521
29175,MO,Randolph,1,1,3.0297359822209047,39.3,1.1631508098056809,1.9459101490553132,-0.18750086104266053
29177,MO,Ray,1,1,2.8046232342324457,42.3,1.2809338454620642,0.7419373447293773,0.1856123793854777
29179,MO,Reynolds,1,1,1.3635226544295191,46.1,0.5306282510621704,0.8329091229351039,-1.2639269087032572
29181,MO,Ripley,1,1,2.0468813640422363,41.5,0.9162907318741552,0.26236426446749106,-1.6634650030090818
29183,MO,St. Charles,2,2,5.573084859768665,39.2,1.5040773967762742,1.7227665977411035,2.0820868401975345
29185,MO,St. Clair,2,2,1.8048127215406424,48.7,1.1939224684724346,0.4700036292457356,-0.7055170995762964
29186,MO,Ste. Genevieve,1,1,2.7095950326614617,44.1,0.7884573603642703,0.5877866649021191,0.1690526878189289
29187,MO,St. Francois,1,2,4.061100309891497,38.9,0.9932517730102834,1.5040773967762742,-0.7067829869675002
29189,MO,St. Louis,4,7,6.607283279294599,40.3,1.3862943611198906,3.2228678461377385,1.6129272780965926
29195,MO,Saline,2,2,2.5431166668930993,36.3,2.4765384001174837,1.7404661748405046,-0.2590351209289918
29197,MO,Schuyler,1,1,1.8131090468339144,39.5,1.2809338454620642,0.26236426446749106,-0.9391021922498458
29199,MO,Scotland,1,1,1.645506783456432,36.8,0,0,-1.45162898696808
29201,MO,Scott,2,1,3.572288407371738,39.6,1.252762968495368,2.4595888418037104,-0.4078781602723013
29203,MO,Shannon,1,1,1.3252416066286186,46.1,0.6418538861723947,0.1823215567939546,-0.8255873109885625
29205,MO,Shelby,2,2,1.736727138163676,43.3,1.0986122886681098,0.9555114450274363,-0.26963283955852857
29207,MO,Stoddard,1,3,2.668611750461404,41.3,1.029619417181158,0.8754687373538999,-1.1249843409374172
29209,MO,Stone,1,1,3.1968051232942183,54.2,1.1939224684724346,0.09531017980432492,0.11803782130841306
29211,MO,Sullivan,1,1,1.5222361316549256,41.9,2.9652730660692823,1.1939224684724346,-1.052796124601416
29213,MO,Taney,1,1,3.5292135673529,42.6,1.9878743481543455,1.029619417181158,0.11489577151152797
29215,MO,Texas,3,3,2.2128391922021975,42.6,1.1631508098056809,1.0986122886681098,-1.040380375537001
29217,MO,Vernon,1,3,2.3174561048798616,41.5,1.1939224684724346,0.26236426446749106,-0.3981247143494835
29219,MO,Warren,1,1,3.4625508617136607,41.4,1.5260563034950492,1.029619417181158,0.25150749225693775
29221,MO,Washington,1,1,2.5685644506327243,40.2,0.9162907318741552,1.0986122886681098,-1.1554878865127811
29223,MO,Wayne,1,1,1.8924231503072229,48.2,1.0647107369924282,0.4054651081081644,-1.3129891188933915
29225,MO,Webster,2,2,3.271313640676682,36.7,1.1631508098056809,0.4054651081081644,-0.29769874799314133
29227,MO,Worth,1,1,1.360950294536496,48.6,1.1939224684724346,0.6418538861723947,-0.2684770879372786
29229,MO,Wright,1,2,2.4258061423363166,41.3,1.1631508098056809,0.1823215567939546,-1.4810781896735683
29510,MO,St. Louis city,6,7,7.477002765626186,36.3,1.6486586255873816,3.819907716520341,0.4926158006371434
30001,MT,Beaverhead,1,1,0.5011533550165624,42.4,1.8562979903656265,0.6418538861723947,0.7068814457129522
30003,MT,Big Horn,1,1,0.7010564536793408,31.3,1.9459101490553132,0,0.05305554912052759
30005,MT,Blaine,1,1,0.49607769982038774,33.5,1.547562508716013,0.5877866649021191,0.24067733069956276
30007,MT,Broadwater,1,1,1.1219990931531854,46.9,1.4350845252893227,0,0.4684780308318771
30009,MT,Carbon,1,1,1.086686235889074,50.7,1.308332819650179,0.5306282510621704,1.0331062414513308
30011,MT,Carter,1,1,0.144594320153225,56.2,0.26236426446749106,0,-0.14644393581748272
30013,MT,Cascade,2,2,2.5639233924473808,38,1.7749523509116738,0.9162907318741552,0.5167195876785
30015,MT,Chouteau,2,2,0.4508114593423904,42.1,0.6931471805599453,0.09531017980432492,0.2415321690351785
30017,MT,Custer,1,1,0.7966957650668631,43,1.5260563034950492,0.5877866649021191,0.6601533656363181
30019,MT,Daniels,1,1,0.38569117527098,48.6,0.9932517730102834,0,0.44434876047109184
30021,MT,Dawson,1,1,0.8995164192964334,41.1,1.410986973710262,0.6931471805599453,0.6032629630641765
30023,MT,Deer Lodge,1,1,1.7723916177518768,48.4,1.5686159179138452,0.6418538861723947,0.04308588350435255
30025,MT,Fallon,1,1,0.5488964424062214,35.1,0.6931471805599453,0,1.078916894431084
30027,MT,Fergus,1,1,0.7018734059993872,45.5,0.6418538861723947,0.4700036292457356,0.5195801252511112
30029,MT,Flathead,5,5,2.1512593675283824,42.3,1.410986973710262,0.26236426446749106,1.2628261367604547
30031,MT,Gallatin,3,4,2.896545556656662,33.7,1.62924053973028,0.3364722366212129,2.158385462936483
30033,MT,Garfield,0,1,0.07454525096230133,43.1,0,0.3364722366212129,0.5680101112175424
30035,MT,Glacier,2,2,1.0146758069004582,33.7,1.5260563034950492,0.26236426446749106,-0.20833076056629535
30037,MT,Golden Valley,0,0,0.23850521621311885,54.5,2.2925347571405443,0.7419373447293773,-0.14998960419272678
30039,MT,Granite,1,1,0.5554170929068952,54.6,1.62924053973028,0.1823215567939546,0.7131156702897826
30041,MT,Hill,1,1,1.1497849990504332,34.1,1.6094379124341005,0.3364722366212129,0.706987099526295
30043,MT,Jefferson,2,2,1.336407993635465,47.5,1.33500106673234,0.3364722366212129,1.3765542717707178
30045,MT,Judith Basin,1,1,0.3461835980866629,52.3,1.9021075263969205,0,0.26604233469680105
30047,MT,Lake,3,3,2.109425467765839,42.7,1.7047480922384253,0.3364722366212129,0.5739377928529088
30049,MT,Lewis and Clark,2,2,2.1707602047052807,40.9,1.5260563034950492,0.4054651081081644,1.6606549878278851
30051,MT,Liberty,0,1,0.43213683356591615,39.3,0.5877866649021191,0,-1.2212585665095714
30053,MT,Lincoln,4,4,1.1207071229850536,52.9,1.4816045409242156,0.09531017980432492,-0.45659365735742824
30055,MT,McCone,1,1,0.23099143288480847,52.5,1.667706820558076,0,0.6968275010185844
30057,MT,Madison,2,2,0.6474314059807492,54,1.6863989535702288,0,1.1136880517627177
30059,MT,Meagher,0,1,0.2711662084325662,56.3,1.5260563034950492,0.09531017980432492,0.8493786047904621
30061,MT,Mineral,1,1,0.8825213969147446,51,1.0647107369924282,0.4700036292457356,0.3446492019388119
30063,MT,Missoula,2,3,2.9075235364239234,36.3,1.5040773967762742,0.4054651081081644,1.4155211801046306
30065,MT,Musselshell,1,1,0.6895621108020119,52.1,1.4586150226995167,0,0.2619954697048027
30067,MT,Park,1,1,1.2068815838773148,46.3,1.4350845252893227,0.3364722366212129,1.2216795014839152
30069,MT,Petroleum,0,0,0.09537358229077898,50,0,0,1.3291115231123685
30071,MT,Phillips,1,1,0.2727531278471223,46.7,1.4350845252893227,0,0.1756202142790658
30073,MT,Pondera,2,2,0.8776005035474607,41.3,1.1314021114911006,0.26236426446749106,-0.08588236852345985
30075,MT,Powder River,1,1,0.1872087345892414,48.5,1.5260563034950492,0,0.7924016043963895
30077,MT,Powell,1,1,0.7661013803504123,45.7,1.029619417181158,0.8754687373538999,0.15684734135621786
30079,MT,Prairie,1,1,0.24050309878110415,48.1,0.7419373447293773,0,-0.2532766678177267
30081,MT,Ravalli,2,2,2.08489464941657,49.1,1.547562508716013,0.26236426446749106,0.8237036618237418
30083,MT,Richland,2,2,1.127501270050564,38.3,1.8718021769015911,0.09531017980432492,0.5897978415403295
30085,MT,Roosevelt,1,2,1.0201145692100304,30.3,1.5040773967762742,0.1823215567939546,-0.07925593661403979
30087,MT,Rosebud,1,1,0.5009657751469617,36.7,1.7578579175523736,0.26236426446749106,0.1143446433844066
30089,MT,Sanders,2,3,0.9939763455607094,54.4,1.4586150226995167,0.26236426446749106,-0.15828232411193766
30091,MT,Sheridan,1,1,0.5861891548837082,45.1,1.6863989535702288,0,0.3745650800818281
30093,MT,Silver Bow,1,2,2.986457081905698,40.5,1.7404661748405046,0.1823215567939546,0.4745830205620518
30095,MT,Stillwater,1,1,1.0668583163703598,48.3,1.6094379124341005,0.09531017980432492,1.0907276204773546
30097,MT,Sweet Grass,1,1,0.568173794994796,45.4,1.0986122886681098,1.1631508098056809,1.02013842062813
30099,MT,Teton,2,2,0.71290633222795,42.5,0.5306282510621704,0.4700036292457356,0.4161692952307192
30101,MT,Toole,1,1,0.6907123465412938,41.8,1.1631508098056809,1.3609765531356006,0.11673519914141582
30103,MT,Treasure,0,0,0.24043546977901795,55.5,1.308332819650179,0,0.5885654489259243
30105,MT,Valley,1,1,0.4549704199561046,43.6,1.308332819650179,0.26236426446749106,0.6468835882264643
30107,MT,Wheatland,1,1,0.4466876054574394,48.6,1.0986122886681098,0.4054651081081644,-0.5999927066771757
30109,MT,Wibaux,1,1,0.3656894741574121,47.7,2.066862759472976,0,-0.222305611623052
30111,MT,Yellowstone,4,4,3.212668839279407,38.5,1.9459101490553132,0.3364722366212129,1.2268232770285947
31001,NE,Adams,1,1,3.109399964559216,37.5,2.509599262378372,0.4700036292457356,0.3848833680846552
31003,NE,Antelope,4,4,1.3448364937354054,43.4,1.5040773967762742,0.6931471805599453,0.1200579753406504
31005,NE,Arthur,1,1,0.2261629194462609,42.7,0.9932517730102834,0,1.1415298670551253
31007,NE,Banner,0,0,0.27234958944639154,54.5,1.791759469228055,0,0.06471495877574847
31009,NE,Blaine,0,0,0.17144124639585803,57.8,0,0,0.9361634301095728
31011,NE,Boone,3,4,1.3965437642498917,42.9,1.2809338454620642,0.09531017980432492,0.472437801468541
31013,NE,Box Butte,2,2,1.5843328739852558,40.1,2.6390573296152584,1.4350845252893227,0.03116335291950833
31015,NE,Boyd,2,2,0.8262858420250416,55.5,1.252762968495368,0.26236426446749106,0.18927933858594023
31017,NE,Brown,1,1,0.6244869758422291,48.4,1.410986973710262,0,0.2101953214582863
31019,NE,Buffalo,4,5,3.0315178589529164,34,2.3513752571634776,0.5306282510621704,0.9021258082477196
31021,NE,Burt,3,3,1.8258744833783305,45.3,1.5040773967762742,0.1823215567939546,0.3876133230023866
31023,NE,Butler,1,1,1.8655423881012867,42.7,1.7047480922384253,0.09531017980432492,0.6478151349442101
31025,NE,Cass,1,1,2.950320527639651,40.8,1.547562508716013,0.1823215567939546,1.3018307349010794
31027,NE,Cedar,3,4,1.676898917806206,41.9,1.1631508098056809,0.09531017980432492,0.6407840636382565
31029,NE,Chase,1,2,0.951330030337221,43,2.8273136219290276,0.26236426446749106,-0.17383142312453448
31031,NE,Cherry,1,1,0.3028362282795813,41.8,1.3862943611198906,0.1823215567939546,0.9591467979858948
31033,NE,Cheyenne,1,1,1.4087317542061917,41.4,2.186051276738094,0.5877866649021191,0.42669007338151094
31035,NE,Clay,1,1,1.6310371652151314,40.5,2.302585092994046,0.3364722366212129,0.4262387122506851
31037,NE,Colfax,4,4,2.382634393128566,36,3.845883202923601,1.308332819650179,-0.898111670289965
31039,NE,Cuming,2,2,1.9559368101007029,42.3,2.4336133554004498,0.4054651081081644,0.10213018144438672
31041,NE,Custer,4,4,0.9526419399569296,42.7,1.5040773967762742,0.4054651081081644,0.48681678997441574
31043,NE,Dakota,1,1,3.4572586339696736,32.2,3.7013019741124937,2.0918640616783932,-1.009363174088654
31045,NE,Dawes,2,2,1.1970428444441918,34.3,1.916922612182061,1.7227665977411035,1.0480794492744323
31047,NE,Dawson,2,3,2.312689053509647,36,3.5553480614894135,2.028148247292285,-1.0457035160631063
31049,NE,Deuel,1,1,0.9727817566171252,47.8,2.6946271807700692,0.09531017980432492,-0.42772353937717655
31051,NE,Dixon,2,2,1.7056139466816942,42,2.760009940032921,0.09531017980432492,-0.37827246995025154
31053,NE,Dodge,4,4,3.3136745539494186,39.2,2.72785282839839,0.5306282510621704,-0.09404035958813668
31055,NE,Douglas,3,4,6.491495462104641,35.1,2.6461747973841225,2.451005098112319,1.0080319919310288
31057,NE,Dundy,1,1,0.5859209564153465,43.2,2.066862759472976,0.1823215567939546,0.6016618094454905
31059,NE,Fillmore,1,1,1.55270555263538,45.9,1.6486586255873816,0.1823215567939546,0.6121136644900912
31061,NE,Franklin,1,1,1.0829190083298186,49.5,1.308332819650179,0.26236426446749106,-0.10131572039692437
31063,NE,Frontier,1,1,0.6879347715971458,43.7,1.2809338454620642,0.5877866649021191,0.4951795109858194
31065,NE,Furnas,1,3,1.251055398773008,46.5,1.7578579175523736,0.3364722366212129,0.0954387379786743
31067,NE,Gage,2,2,2.374486427738489,42.9,1.3609765531356006,0.4700036292457356,0.00253502021414391
31069,NE,Garden,1,1,0.3257117968096719,53.8,0.9932517730102834,0,0.17103599257650332
31071,NE,Garfield,1,1,0.8226193805306297,45.9,1.029619417181158,0.26236426446749106,1.1068108743573288
31073,NE,Gosper,0,1,0.9207292657661824,51,1.7749523509116738,0.1823215567939546,1.664245033177662
31075,NE,Grant,1,1,0.3029814877772586,37.3,0,0.3364722366212129,0.7127068035260558
31077,NE,Greeley,1,2,0.9168346692768762,43.7,1.252762968495368,0.4700036292457356,-0.6534563171833416
31079,NE,Hall,2,3,3.8018948921973936,35.9,3.414442608412176,1.3609765531356006,-0.28540356879597606
31081,NE,Hamilton,1,1,2.0341236765560047,42,1.5686159179138452,0.09531017980432492,1.289719097530813
31083,NE,Harlan,1,1,1.151526843849278,46,1.2809338454620642,0.09531017980432492,0.5262378377640633
31085,NE,Hayes,1,1,0.39359591622703993,45.5,2.0412203288596382,0,0.276407338602151
31087,NE,Hitchcock,1,1,0.8810098639510727,44.8,1.5686159179138452,0.09531017980432492,0.20681785629479543
31089,NE,Holt,2,2,0.965106125499298,42.4,1.824549292051046,0.3364722366212129,0.5402905634827045
31091,NE,Hooker,1,1,0.3235954517454739,43.3,1.62924053973028,0.4700036292457356,0.0986263613663268
31093,NE,Howard,1,1,1.674097500787655,42.4,1.308332819650179,0.3364722366212129,0.4528425543296444
31095,NE,Jefferson,1,1,1.7643531272661028,45.5,1.7578579175523736,0.4700036292457356,-0.3124097975375981
31097,NE,Johnson,1,1,1.8609363514427837,38.6,2.4423470353692043,1.916922612182061,-0.22986937314637873
31099,NE,Kearney,1,1,1.785798215949032,38.6,2.151762203259462,0,0.6166484926652015
31101,NE,Keith,1,1,1.358820571122482,49.6,2.163323025660538,0.8754687373538999,-0.28285639016180864
31103,NE,Keya Paha,1,1,0.3865879884991143,47,1.252762968495368,0.09531017980432492,0.4272307999617597
31105,NE,Kimball,1,1,0.8970637066116179,46.2,2.3608540011180215,0.26236426446749106,-0.5590806655192959
31107,NE,Knox,4,6,1.349935220008541,44.2,1.4586150226995167,0.4054651081081644,0.14456230976753023
31109,NE,Lancaster,3,3,4.991212688749731,34,2.1400661634962708,1.547562508716013,1.085274305536457
31111,NE,Lincoln,3,3,1.8299624383983404,41.6,2.341805806147327,0.7419373447293773,0.4343947593669851
31113,NE,Logan,1,1,0.4604164673705885,40.3,1.5040773967762742,0,0.7608034290496637
31115,NE,Loup,0,0,0.37129046089950846,43.2,2.468099531471619,0,0.3507263545183434
31117,NE,McPherson,0,0,0.19324680148912987,56.1,0.7419373447293773,0,0.5476460866789123
31119,NE,Madison,3,4,3.2130389124031677,36.7,2.8273136219290276,0.7884573603642703,0.02306526781982649
31121,NE,Merrick,2,2,1.942249419410343,43.3,1.8082887711792657,0.09531017980432492,-0.09314191499277295
31123,NE,Morrill,2,2,0.8067463651802583,41.5,2.8094026953624978,0.09531017980432492,-0.1254513271368617
31125,NE,Nance,2,2,1.3659018786439685,44.2,1.1314021114911006,0.4700036292457356,-0.01712632086697223
31127,NE,Nemaha,1,1,2.0310283091010515,38.6,1.3862943611198906,0.9555114450274363,0.3689905278208705
31129,NE,Nuckolls,2,2,1.325993505004741,49.3,1.4350845252893227,0.1823215567939546,0.6623087499389503
31131,NE,Otoe,2,2,2.391266879340102,42.3,2.2192034840549946,0.5306282510621704,0.805681858111829
31133,NE,Pawnee,1,1,1.1898442630036072,47.2,1.547562508716013,0.1823215567939546,-0.8915752907945651
31135,NE,Perkins,0,1,0.8112675329687035,42.1,1.7047480922384253,0.09531017980432492,8.474305447343788e-4
31137,NE,Phelps,1,2,2.0028260065226706,40.6,1.9600947840472696,0.1823215567939546,0.7465411975365749
31139,NE,Pierce,3,3,1.771972265396036,40.4,1.1314021114911006,0.3364722366212129,0.3707345958238876
31141,NE,Platte,1,2,3.0079110034945273,37.8,3.077312260546414,0.5877866649021191,0.14551416626750774
31143,NE,Polk,1,1,1.718567047612248,44.5,1.9315214116032136,0,0.3936902124495686
31145,NE,Red Willow,1,1,1.912020447874972,40.1,1.8870696490323795,0.3364722366212129,0.3382968544676091
31147,NE,Richardson,2,2,1.8710667022640752,47.3,1.0986122886681098,0.1823215567939546,0.00812432095243614
31149,NE,Rock,1,1,0.4082251372820199,41.5,0.4700036292457356,0.5306282510621704,0.7120655713760122
31151,NE,Saline,3,3,2.3649991184162125,36.7,3.3032169733019514,0.5877866649021191,-0.9437771447471758
31153,NE,Sarpy,3,4,5.6869077864656346,35.1,2.4069451083182885,1.589235205116581,1.833623166342903
31155,NE,Saunders,2,2,2.500070412982335,40.6,1.2237754316221157,0.6418538861723947,1.2125950836146144
